date,id,type,proj,proj_count,desc
date,-1.0,WGHM,ProjectName,-1.0,Description
20160103,1.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,2.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,3.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,4.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,5.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,6.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,7.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160103,8.0,G,NA,NA,Listening to How to Win Friends and Influence People by Dale Carnegie
20160104,1.0,G,NA,NA,Getting my journal set up for the month; Logging info from trip to Omaha; Getting organized
20160104,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160104,3.0,W,CAHOFiling2015,NA,Checking Elizabeth's cat numbers
20160105,1.0,W,Mixed,NA,Getting set up for the day
20160105,2.0,W,Mixed,NA,Plan work for the upcoming week; Prepare for monthly analyst meeting
20160105,3.0,G,NA,NA,Listening to The Black Swan
20160105,4.0,H,NA,NA,Walk
20160105,5.0,G,NA,NA,Listening to The Black Swan
20160105,6.0,H,NA,NA,Walk
20160105,7.0,W,Mixed,NA,HO Filing: Update additive trend selection to 3.5%; Right Environment: Workload survey
20160105,8.0,W,Mixed,NA,Prepare for monthly CA analyst meeting; HO Filing: summarizing State Farm hearing
20160105,9.0,W,CAHOFiling2015,NA,Taking notes on State Farm hearing
20160105,10.0,W,CAHOFiling2015,NA,Taking notes on State Farm hearing
20160105,11.0,W,CAHOFiling2015,NA,Taking notes on State Farm hearing
20160105,12.0,W,CAHOFiling2015,NA,Taking notes on State Farm hearing
20160106,1.0,W,Mixed,NA,Getting set up for the day
20160106,2.0,W,Nepoer,NA,Helping Antony
20160106,3.0,W,RightEnvironment,NA,Planning for 2016 and consolidating 1-1 notes
20160106,4.0,H,NA,NA,Walk
20160106,5.0,W,RightEnvironment,NA,Planning for 2016 and consolidating 1-1 notes
20160106,6.0,W,RightEnvironment,NA,Planning for 2016 and consolidating 1-1 notes
20160106,7.0,W,CAHOFiling2015,NA,Create CAT severity trend
20160106,8.0,W,CAHOFiling2015,NA,Create CAT severity trend
20160106,9.0,W,CAHOFiling2015,NA,Create CAT severity trend
20160107,1.0,W,Mixed,NA,Getting set up for the day
20160107,2.0,W,CAAutoSequential2016,68.0,Incorporate teenSMART
20160107,3.0,W,CAHOFiling2015,NA,CAT trend work for Megan
20160107,4.0,W,CAAutoSequential2016,69.0,Incorporate teenSMART
20160107,5.0,W,CAAutoSequential2016,70.0,Incorporate teenSMART
20160107,6.0,W,CAAutoSequential2016,71.0,Incorporate teenSMART
20160107,7.0,W,CAAutoSequential2016,72.0,Run 100k test and update Excel workbook
20160107,8.0,W,CAAutoSequential2016,73.0,Run 100k test and update Excel workbook
20160107,9.0,G,NA,NA,Listening to Serial
20160107,10.0,H,NA,NA,Walk
20160107,11.0,G,ParseJournal,NA,Setting up project and timing #Python
20160107,12.0,G,ParseJournal,NA,Overhead of installing opml package #Python
20160108,1.0,W,NA,NA,@Mixed Getting set up for the day; @CAAutoSequential2016 Split PHF and Investigate Distinguished Driver
20160108,2.0,W,Mixed,NA,Preparing for SA training session
20160108,3.0,G,NA,NA,Taking pictures by the river #photography
20160108,4.0,H,NA,NA,Walk
20160108,5.0,W,CAAutoSequential2016,74.0,Investigate Distinguished Driver; Re-run code after DISTING_NEW fix
20160109,1.0,M,NA,NA,Booking hotel; downloading Rodeo; replying to Carrie about photos
20160109,2.0,M,NA,NA,Replying to Carrie
20160109,3.0,M,NA,NA,Replying to Carrie
20160109,4.0,G,NA,NA,Listening to The Black Swan
20160109,5.0,H,NA,NA,Walk
20160110,1.0,G,NA,NA,Reading The Martian
20160110,2.0,M,NA,NA,Researching cameras for Bailey
20160110,3.0,M,NA,NA,Researching cameras for Bailey
20160110,4.0,H,NA,NA,Occam's Protocol A
20160110,5.0,H,NA,NA,Occam's Protocol A
20160110,6.0,G,NA,NA,Listening to The Black Swan
20160110,7.0,G,NA,NA,Photo of the week post; Redesigning website
20160110,8.0,G,NA,NA,Writing an about me page
20160110,9.0,G,NA,NA,2015 Yearmix
20160111,1.0,W,Mixed,NA,Getting set up for the day; Sending Friday email to Megan; Planning for the week
20160111,2.0,W,Mixed,NA,Advancing Analytics themes email
20160111,3.0,W,CAHOFiling2015,NA,Create additive loss development exhibit
20160111,4.0,W,CAHOFiling2015,NA,Create additive loss development exhibit
20160111,5.0,W,CAHOFiling2015,NA,Create additive loss development exhibit
20160111,6.0,W,CAHOFiling2015,NA,Update CAT trends
20160111,7.0,W,CAHOFiling2015,NA,Update CAT trends
20160111,8.0,W,CAHOFiling2015,NA,Update CAT trends
20160111,9.0,G,NA,NA,Reading History of Western Philosophy
20160111,10.0,G,NA,NA,Trying to get Rodeo to download packages on Mac
20160111,11.0,G,NA,NA,Trying to get Rodeo to download packages on Mac
20160112,1.0,W,NA,NA,@Mixed Getting set up for the day; @CAHOFiling2015 Emailing JFes; @QVC Getting off the team
20160112,2.0,W,Nepoer,NA,Replying to Brett
20160112,3.0,W,RightEnvironment,NA,Prepare for kickoff meeting tomorrow
20160112,4.0,W,RightEnvironment,NA,Prepare for kickoff meeting tomorrow
20160112,5.0,W,RightEnvironment,NA,Prepare for kickoff meeting tomorrow
20160112,6.0,W,CAAutoSequential2016,75.0,Re-run code for 100k and full PHF after DISTING_NEW fix
20160112,7.0,W,CAAutoSequential2016,76.0,Run through SA with 100k analysis to test Excel/SAS interaction and process
20160112,8.0,H,NA,NA,Walk
20160112,9.0,W,CAAutoSequential2016,77.0,Run through SA with 100k analysis to test Excel/SAS interaction and process
20160112,10.0,G,ParseJournal,NA,Get Rodeo set up on MacBook Air
20160112,11.0,G,ParseJournal,NA,Get Rodeo set up on MacBook Air
20160112,12.0,G,NA,NA,Reading A History of Western Philosophy
20160113,1.0,W,Mixed,NA,Getting set up for the day; cleaning up files
20160113,2.0,G,NA,NA,Reading The Four Hour Body
20160113,3.0,W,NA,NA,@Mixed @RightEnvironment Replying to Jen; @CAHOFiling2015 Additive support investigation
20160113,4.0,W,CAHOFiling2015,NA,Updating cat graphs
20160113,5.0,H,NA,NA,Occam's Protocol B
20160113,6.0,G,NA,NA,Listening to The Black Swan
20160113,7.0,W,CAAutoSequential2016,78.0,Starting full PHF SA; Running through 100k test and updating Excel
20160113,8.0,W,CAAutoSequential2016,79.0,Running through 100k test and updating Excel
20160113,9.0,W,CAAutoSequential2016,80.0,Starting full PHF SA; Running through 100k test and updating Excel
20160114,1.0,W,Mixed,NA,Getting set up for the day
20160114,2.0,W,CAHOFiling2015,NA,Draft additive support
20160114,3.0,W,CAHOFiling2015,NA,Draft additive support
20160114,4.0,W,CAAutoSequential2016,81.0,Running through 100k test and updating Excel
20160114,5.0,W,CAAutoSequential2016,82.0,Running through 100k test and updating Excel
20160114,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160114,7.0,H,NA,NA,Walk
20160114,8.0,W,CAAutoSequential2016,83.0,Running through 100k test and updating Excel
20160114,9.0,W,CAAutoSequential2016,84.0,Running through 100k test and updating Excel
20160114,10.0,G,NA,NA,Editing photos #photography
20160114,11.0,G,NA,NA,Editing photos #photography
20160115,1.0,W,CAHOFiling2015,NA,Draft additive support
20160115,2.0,W,Mixed,NA,Emailing group about R training sessions
20160115,3.0,W,RightEnvironment,NA,Create sample timelines for analyst discussion
20160115,4.0,W,RightEnvironment,NA,Create sample timelines for analyst discussion
20160115,5.0,W,Mixed,NA,Helping Elizabeth with ISP info
20160115,6.0,W,NA,NA,@Mixed Helping Elizabeth with ISP info; @CAAutoSequential2016 Writing script to check rating variable distributions
20160115,7.0,W,CAAutoSequential2016,85.0,Writing script to check rating variable distributions
20160115,8.0,W,CAAutoSequential2016,86.0,Writing script to check rating variable distributions
20160115,9.0,W,CAAutoSequential2016,87.0,Writing script to check rating variable distributions
20160115,10.0,W,CAAutoSequential2016,88.0,Writing script to check rating variable distributions
20160115,11.0,W,CAAutoSequential2016,89.0,Writing script to check rating variable distributions
20160115,12.0,W,CAAutoSequential2016,90.0,Writing script to check rating variable distributions
20160117,1.0,M,NA,NA,Buckets Mix
20160117,2.0,M,NA,NA,Buckets Mix; Yearmix
20160117,3.0,M,NA,NA,Yearmix
20160118,1.0,W,Mixed,NA,Getting set up for the week
20160118,2.0,W,Mixed,NA,Getting set up for the week
20160118,3.0,W,CAAutoSequential2016,91.0,Running 100k test and updating Excel workbook
20160118,4.0,W,CAAutoSequential2016,92.0,Running 100k test and updating Excel workbook
20160118,5.0,W,CAAutoSequential2016,93.0,Run SA for full PHF
20160118,6.0,G,ParseJournal,NA,#Python
20160118,7.0,W,CAAutoSequential2016,94.0,Run SA for full PHF
20160118,8.0,H,NA,NA,Walk
20160118,9.0,W,CAAutoSequential2016,95.0,Run SA for full PHF
20160118,10.0,W,CAAutoSequential2016,96.0,Run SA for full PHF
20160118,11.0,W,CAAutoSequential2016,97.0,Run SA for full PHF
20160118,12.0,W,Mixed,NA,Getting set up with Course 2
20160118,13.0,G,Course2,1.0,#studying
20160118,14.0,G,Course2,2.0,#studying
20160118,15.0,G,NA,NA,Reading Mountain Light
20160118,16.0,G,NA,NA,Reading Mountain Light
20160119,1.0,W,Mixed,NA,Getting set up for the day; Adding info to development time presentation
20160119,2.0,W,Mixed,NA,Adding info to development time presentation
20160119,3.0,W,RightEnvironment,NA,Prepare for workload conversation
20160119,4.0,W,RightEnvironment,NA,Prepare for workload conversation
20160119,5.0,W,RightEnvironment,NA,Prepare for workload conversation
20160119,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160119,7.0,H,NA,NA,Occam's Protocol B
20160119,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160119,9.0,W,Mixed,NA,Helping Adrienne
20160119,10.0,W,NA,NA,@Mixed @RightEnvironment Prepare for workload conversation; @CAAutoSequential2016 Run SA for full PHF
20160119,11.0,W,CAAutoSequential2016,98.0,Run SA for full PHF
20160119,12.0,G,Course2,3.0,#studying
20160120,1.0,W,NA,NA,@Mixed Getting set up for the day; @CAAutoSequential2016 Run SA for full PHF
20160120,2.0,W,CAAutoSequential2016,99.0,Run SA for full PHF
20160120,3.0,W,Recruiting,NA,Prepare for recruiting meeting
20160120,4.0,W,CAAutoSequential2016,100.0,Run SA for full PHF
20160120,5.0,W,CAAutoSequential2016,101.0,Run SA for full PHF
20160120,6.0,W,CAAutoSequential2016,102.0,Run SA for full PHF
20160120,7.0,W,CAAutoSequential2016,103.0,Run SA for full PHF
20160120,8.0,W,CAAutoSequential2016,104.0,Run SA for full PHF
20160120,9.0,W,CAAutoSequential2016,105.0,Run SA for full PHF
20160120,10.0,G,Course2,4.0,#studying
20160120,11.0,G,Course2,5.0,#studying
20160121,1.0,W,Mixed,NA,Getting set up for the day; Sending Megan Wednesday status update
20160121,2.0,W,CAHOFiling2015,NA,Create Cat frequency trend
20160121,3.0,W,RightEnvironment,NA,Preparing for analyst meeting
20160121,4.0,W,CAHOFiling2015,NA,Create Cat frequency trend
20160121,5.0,W,CAHOFiling2015,NA,Create Cat frequency trend
20160121,6.0,G,NA,NA,Listening to Serial
20160121,7.0,H,NA,NA,Walk
20160121,8.0,G,NA,NA,Listening to Serial
20160121,9.0,G,Course2,6.0,#studying
20160121,10.0,G,Course2,7.0,#studying
20160121,11.0,G,Course2,8.0,#studying
20160122,1.0,W,NA,NA,@Mixed Getting set up for the day; @CAAutoSequential2016 Run SA for full PHF
20160122,2.0,W,CAAutoSequential2016,106.0,Run SA for full PHF
20160122,3.0,W,CAAutoSequential2016,107.0,Run SA for full PHF
20160122,4.0,W,CAAutoSequential2016,108.0,Run SA for full PHF
20160122,5.0,W,CAAutoSequential2016,109.0,Run SA for full PHF
20160122,6.0,G,NA,NA,Listening to The Tao of Seneca
20160122,7.0,H,NA,NA,Walk
20160122,8.0,G,NA,NA,Listening to The Tao of Seneca
20160122,9.0,W,CAAutoSequential2016,110.0,Run SA for full PHF
20160122,10.0,W,CAAutoSequential2016,111.0,Run SA for full PHF
20160122,11.0,W,CAHOFiling2015,NA,Reviewing response
20160122,12.0,W,CAAutoSequential2016,112.0,Run SA for full PHF
20160122,13.0,G,Course2,9.0,#studying
20160123,1.0,H,NA,NA,Hike
20160123,2.0,H,NA,NA,Hike
20160123,3.0,H,NA,NA,Hike
20160123,4.0,H,NA,NA,Hike
20160123,5.0,H,NA,NA,Hike
20160123,6.0,H,NA,NA,Hike
20160123,7.0,G,NA,NA,Photography
20160125,1.0,G,Course2,13.0,#studying
20160125,2.0,G,Course2,14.0,#studying
20160125,3.0,G,Course2,15.0,#studying
20160125,4.0,G,Course2,16.0,#studying
20160125,5.0,G,NA,NA,Listening to The Black Swan
20160125,6.0,W,Mixed,NA,Getting set up for the day
20160125,7.0,W,CAAutoSequential2016,112.0,Run SA for full PHF
20160125,8.0,W,CAAutoSequential2016,113.0,Run SA for full PHF
20160125,9.0,W,Mixed,NA,Getting loss data for Matthew
20160125,10.0,W,CAAutoSequential2016,114.0,Run SA for full PHF
20160125,11.0,W,CAAutoSequential2016,115.0,Run SA for full PHF
20160125,12.0,G,Course2,17.0,#studying
20160125,13.0,G,Course2,18.0,#studying
20160125,14.0,G,Course2,19.0,#studying
20160125,15.0,H,NA,NA,Walk
20160125,16.0,G,NA,NA,Listening to The Black Swan
20160127,1.0,G,Course2,22.0,#studying
20160127,2.0,G,Course2,23.0,#studying
20160127,3.0,G,Course2,24.0,#studying
20160127,4.0,W,CAAutoSequential2016,122.0,Run SA for full PHF
20160127,5.0,G,Course2,25.0,#studying
20160127,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160127,7.0,H,NA,NA,Walk
20160127,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160127,9.0,H,NA,NA,Walk
20160127,10.0,G,Course2,26.0,#studying
20160127,11.0,W,CAAutoSequential2016,123.0,Multiple Policy investigation
20160127,12.0,W,CAAutoSequential2016,124.0,Multiple Policy investigation
20160128,1.0,W,Mixed,NA,Introduction to Programming training session
20160128,2.0,W,CAAutoSequential2016,125.0,Multiple Policy investigation
20160128,3.0,G,Course2,26.0,#studying
20160128,4.0,G,Course2,27.0,#studying
20160128,5.0,G,Course2,28.0,#studying
20160130,1.0,H,NA,NA,Hike to Dream Lake
20160130,2.0,H,NA,NA,Hike to Dream Lake
20160130,3.0,H,NA,NA,Hike to Dream Lake
20160130,4.0,G,Course2,34.0,#studying
20160130,5.0,G,Course2,35.0,#studying
20160130,6.0,G,Course2,36.0,#studying
20160130,7.0,G,Course2,37.0,#studying
20160130,8.0,G,Course2,38.0,#studying
20160130,9.0,G,Course2,39.0,#studying
20160201,1.0,W,Mixed,NA,Getting set up for the week
20160201,2.0,G,Course2,47.0,#studying
20160201,3.0,G,Course2,48.0,#studying
20160201,4.0,G,Course2,49.0,#studying
20160201,5.0,G,Course2,50.0,#studying
20160201,6.0,G,Course2,51.0,#studying
20160201,7.0,G,Course2,52.0,#studying
20160201,8.0,W,Mixed,NA,Helping Brett with RUFF; Helping Elizabeth with ISPs
20160202,1.0,G,Course2,52.0,#studying
20160202,2.0,G,Course2,53.0,#studying
20160202,3.0,G,Course2,54.0,#studying
20160202,4.0,W,CAHOFiling2015,NA,Helping Mimi
20160202,5.0,G,Course2,55.0,#studying
20160202,6.0,G,NA,NA,Listening to The Black Swan
20160202,7.0,G,NA,NA,Listening to The Black Swan
20160202,8.0,G,Course2,56.0,#studying
20160203,1.0,G,Course2,57.0,#studying
20160203,2.0,W,Mixed,NA,Getting set up for the day
20160203,3.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160203,4.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160203,5.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160203,6.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160203,7.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160203,8.0,W,CAHOFiling2015,NA,Impacts and RRFS
20160204,1.0,G,Course2,58.0,#studying
20160204,2.0,G,Course2,59.0,#studying
20160204,3.0,G,Course2,60.0,#studying
20160204,4.0,G,Course2,61.0,#studying
20160204,5.0,G,Course2,62.0,#studying
20160204,6.0,G,Course2,63.0,#studying
20160204,7.0,W,CAAutoSequential2016,126.0,Getting premium distributions
20160204,8.0,G,Course2,64.0,#studying
20160204,9.0,G,Course2,64.0,#studying
20160205,1.0,G,Course2,65.0,#studying
20160205,2.0,G,Course2,66.0,#studying
20160205,3.0,H,NA,NA,Walk
20160205,4.0,G,NA,NA,Listening to Serial
20160205,5.0,H,NA,NA,Walk
20160205,6.0,G,Course2,67.0,#studying
20160205,7.0,M,NA,NA,Mailing Mamiya to PCW
20160205,8.0,G,Course2,68.0,#studying
20160205,9.0,G,Course2,69.0,#studying
20160205,10.0,G,Course2,70.0,#studying
20160205,11.0,G,Course2,71.0,#studying
20160205,12.0,G,Course2,72.0,#studying
20160205,13.0,G,Course2,73.0,#studying
20160206,1.0,G,NA,NA,Taking pictures #photography
20160206,2.0,H,NA,NA,Walk
20160206,3.0,G,Course2,74.0,#studying
20160206,4.0,G,Course2,75.0,#studying
20160206,5.0,G,Course2,76.0,#studying
20160206,6.0,H,NA,NA,Walk
20160206,7.0,G,NA,NA,Listening to Serial and Nik Podcast w/ John Batdorff
20160206,8.0,G,Course2,77.0,#studying
20160206,9.0,G,Course2,78.0,#studying
20160206,10.0,G,Course2,79.0,#studying
20160206,11.0,G,Course2,80.0,#studying
20160206,12.0,G,Course2,81.0,#studying
20160207,1.0,G,Course2,82.0,#studying
20160207,2.0,G,Course2,83.0,#studying
20160207,3.0,G,Course2,84.0,#studying
20160207,4.0,G,Course2,85.0,#studying
20160208,1.0,W,Mixed,NA,Getting set up for the week
20160208,2.0,W,Mixed,NA,"Getting ISP, GD, DD distributions for Elizabeth"
20160208,3.0,W,Mixed,NA,"Getting ISP, GD, DD distributions for Elizabeth"
20160208,4.0,W,CAHOFiling2015,NA,Create CA Owners Impact Audit
20160208,5.0,W,CAHOFiling2015,NA,Create CA Owners Impact Audit
20160208,6.0,W,CAHOFiling2015,NA,Create CA Owners Impact Audit
20160208,7.0,W,CAHOFiling2015,NA,Create CA Owners Impact Audit
20160208,8.0,W,CAHOFiling2015,NA,Create CA Owners Impact Audit
20160208,9.0,G,Course2,86.0,#studying
20160208,10.0,G,Course2,87.0,#studying
20160209,1.0,G,Course2,88.0,#studying
20160209,2.0,G,Course2,89.0,#studying
20160209,3.0,G,Course2,90.0,#studying
20160209,4.0,G,Course2,91.0,#studying
20160209,5.0,W,CAAutoSequential2016,127.0,Merge multipolicy life indicator onto PHF
20160209,6.0,W,CAAutoSequential2016,128.0,Merge multipolicy life indicator onto PHF
20160209,7.0,W,CAAutoSequential2016,129.0,Merge multipolicy life indicator onto PHF
20160209,8.0,W,CAAutoSequential2016,130.0,Merge multipolicy life indicator onto PHF
20160209,9.0,W,CAAutoSequential2016,131.0,Merge multipolicy life indicator onto PHF
20160209,10.0,W,CA2016PPE,1.0,Helping Mimi/Matt with file transfers
20160209,11.0,W,CAAutoSequential2016,132.0,Merge multipolicy life indicator onto PHF
20160209,12.0,W,CAAutoSequential2016,133.0,Merge multipolicy life indicator onto PHF
20160209,13.0,W,CAAutoSequential2016,134.0,Merge multipolicy life indicator onto PHF
20160210,1.0,G,Course2,92.0,#studying
20160210,2.0,G,Course2,93.0,#studying
20160210,3.0,W,CAAutoSequential2016,135.0,Merge multipolicy life indicator onto PHF
20160210,4.0,G,Course2,94.0,#studying
20160210,5.0,W,Mixed,NA,Bullet Journal setup
20160210,6.0,W,CAAutoSequential2016,135.0,Validate multiline (life) merge against Programs filing
20160210,7.0,W,CAAutoSequential2016,136.0,Validate multiline (life) merge against Programs filing
20160210,8.0,G,Course2,94.0,#studying
20160210,9.0,W,CAAutoSequential2016,137.0,Validate multiline (life) merge against historical Oracle pull
20160210,10.0,G,Course2,95.0,#studying
20160210,11.0,G,Course2,96.0,#studying
20160210,12.0,G,Course2,97.0,#studying
20160211,1.0,G,Course2,98.0,#studying
20160211,2.0,W,Mixed,NA,Helping Matthew with R; talking to PC about workload
20160211,3.0,G,Course2,99.0,#studying
20160211,4.0,G,Course2,100.0,#studying
20160211,5.0,G,Course2,101.0,#studying
20160211,6.0,G,Course2,102.0,#studying
20160211,7.0,G,Course2,103.0,#studying
20160211,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160211,9.0,H,NA,NA,Walk
20160211,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160211,11.0,G,NA,NA,Taking pictures #photography
20160211,12.0,H,NA,NA,Walk
20160212,1.0,G,Course2,104.0,#studying
20160212,2.0,G,Course2,105.0,#studying
20160212,3.0,G,Course2,106.0,#studying
20160213,1.0,G,NA,NA,Listening to The Black Swan
20160213,2.0,H,NA,NA,Walk
20160213,3.0,G,NA,NA,Listening to The Black Swan
20160213,4.0,H,NA,NA,Walk
20160215,1.0,W,Mixed,NA,Getting set up for the week
20160215,2.0,W,Mixed,NA,Getting set up for the week
20160215,3.0,W,CAAutoSequential2016,138.0,Re-run CRL after fixing multiline (life)
20160215,4.0,W,CAAutoSequential2016,139.0,Re-run CRL after fixing multiline (life)
20160215,5.0,G,Course2,107.0,#studying
20160215,6.0,G,Course2,108.0,#studying
20160215,7.0,G,Course2,109.0,#studying
20160215,8.0,G,Course2,110.0,#studying
20160215,9.0,G,Course2,111.0,#studying
20160215,10.0,G,Course2,112.0,#studying
20160215,11.0,H,NA,NA,Walk
20160216,1.0,G,Course2,113.0,#studying
20160216,2.0,G,Course2,114.0,#studying
20160216,3.0,G,Course2,115.0,#studying
20160216,4.0,G,Course2,116.0,#studying
20160216,5.0,G,Course2,117.0,#studying
20160216,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160216,7.0,H,NA,NA,Walk
20160216,8.0,W,CAAutoSequential2016,140.0,Run Base SA
20160216,9.0,W,CAAutoSequential2016,141.0,Run Base SA
20160216,10.0,W,CAAutoSequential2016,142.0,Run Base SA
20160216,11.0,G,Course2,118.0,#studying
20160217,1.0,G,Course2,119.0,#studying
20160217,2.0,G,Course2,120.0,#studying
20160217,3.0,G,Course2,121.0,#studying
20160217,4.0,G,Course2,122.0,#studying
20160217,5.0,G,Course2,123.0,#studying
20160217,6.0,W,Mixed,NA,Helping Matthew; SA Running Base SA
20160217,7.0,W,CAAutoSequential2016,143.0,Run Base SA
20160217,8.0,W,CAAutoSequential2016,144.0,Run Base SA
20160217,9.0,W,CAAutoSequential2016,145.0,Run Base SA
20160217,10.0,G,Course2,124.0,#studying
20160217,11.0,G,Course2,125.0,#studying
20160217,12.0,W,CAAutoSequential2016,146.0,Run Base SA
20160217,13.0,W,CAAutoSequential2016,147.0,Run Base SA
20160218,1.0,G,Course2,126.0,#studying
20160218,2.0,W,CAAutoSequential2016,148.0,Run Base SA
20160218,3.0,W,CAAutoSequential2016,149.0,Run Base SA
20160218,4.0,W,CAAutoSequential2016,150.0,Run Base SA
20160218,5.0,W,CAAutoSequential2016,151.0,Run Base SA
20160218,6.0,W,CAAutoSequential2016,152.0,Run Base SA
20160218,7.0,G,Course2,127.0,#studying
20160218,8.0,G,Course2,128.0,#studying
20160218,9.0,G,Course2,129.0,#studying
20160218,10.0,G,Course2,130.0,#studying
20160219,1.0,G,Course2,131.0,#studying
20160219,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160219,3.0,H,NA,NA,Walk
20160219,4.0,G,NA,NA,Listening to The Black Swan
20160219,5.0,H,NA,NA,Walk
20160219,6.0,G,Course2,132.0,#studying
20160219,7.0,G,Course2,133.0,#studying
20160219,8.0,G,Course2,134.0,#studying
20160219,9.0,G,Course2,135.0,#studying
20160219,10.0,G,Course2,136.0,#studying
20160219,11.0,G,Course2,137.0,#studying
20160219,12.0,G,NA,NA,Listening to The Black Swan
20160219,13.0,H,NA,NA,Walk
20160219,14.0,G,Course2,138.0,#studying
20160219,15.0,W,CAAutoSequential2016,152.0,Convert SA to R
20160219,16.0,W,CAAutoSequential2016,153.0,Convert SA to R
20160220,1.0,W,Mixed,NA,Weekly Review
20160220,2.0,G,Course2,139.0,#studying
20160220,3.0,G,Course2,140.0,#studying
20160220,4.0,G,NA,NA,Listening to Serial
20160220,5.0,H,NA,NA,Walk
20160220,6.0,G,Course2,141.0,#studying
20160220,7.0,G,Course2,142.0,#studying
20160221,1.0,G,Course2,143.0,#studying
20160221,2.0,G,Course2,144.0,#studying
20160221,3.0,H,NA,NA,Walk
20160221,4.0,G,NA,NA,Taking pictures #photography
20160221,5.0,G,Course2,145.0,#studying
20160221,6.0,G,Course2,146.0,#studying
20160221,7.0,G,Course2,147.0,#studying
20160221,8.0,G,Course2,148.0,#studying
20160221,9.0,M,NA,NA,Cleaning bathroom
20160221,10.0,G,NA,NA,Listening to The Black Swan
20160221,11.0,G,Course2,149.0,#studying
20160222,1.0,G,Course2,150.0,#studying
20160222,2.0,G,Course2,151.0,#studying
20160222,3.0,G,Course2,152.0,#studying
20160222,4.0,G,Course2,153.0,#studying
20160222,5.0,G,Course2,154.0,#studying
20160222,6.0,G,Course2,155.0,#studying
20160222,7.0,G,NA,NA,Listening to the R-Podcast #R
20160222,8.0,H,NA,NA,Walk
20160222,9.0,G,Course2,156.0,#studying
20160222,10.0,G,Course2,157.0,#studying
20160222,11.0,G,Course2,158.0,#studying
20160222,12.0,G,Course2,159.0,#studying
20160222,13.0,G,Course2,160.0,#studying
20160222,14.0,G,Course2,161.0,#studying
20160222,15.0,G,Course2,162.0,#studying
20160224,1.0,W,Mixed,NA,Getting set up for the day
20160224,2.0,W,CAAutoSequential2016,154.0,Convert SA to R
20160224,3.0,W,CAAutoSequential2016,155.0,Convert SA to R
20160224,4.0,W,CAAutoSequential2016,156.0,Convert SA to R
20160224,5.0,W,CAAutoSequential2016,157.0,Convert SA to R
20160224,6.0,W,CAAutoSequential2016,158.0,Convert SA to R
20160224,7.0,W,CAAutoSequential2016,159.0,Convert SA to R
20160224,8.0,W,Mixed,NA,Checking Elizabeth's RUFF work
20160224,9.0,W,Mixed,NA,Checking Elizabeth's RUFF work
20160229,1.0,W,Mixed,NA,Getting caught up on emails
20160229,2.0,W,Mixed,NA,Getting caught up on emails; Getting set up for the week
20160229,3.0,G,NA,NA,Listening to the Out of Chicago Podcast and taking pictures #photography
20160229,4.0,H,NA,NA,Walk
20160229,5.0,W,CAAutoSequential2016,160.0,Convert SA to R
20160229,6.0,W,CAAutoSequential2016,161.0,Convert SA to R
20160229,7.0,W,CAAutoSequential2016,162.0,Convert SA to R
20160229,8.0,W,CAAutoSequential2016,163.0,Convert SA to R
20160229,9.0,W,CAAutoSequential2016,164.0,Convert SA to R
20160229,10.0,W,Mixed,NA,Dealing with R server issues; Filling out ACAS forms
20160301,1.0,W,Mixed,NA,Getting set up for the month; Running Auto Sequential code
20160301,2.0,H,NA,NA,Walk
20160301,3.0,W,CAAutoSequential2016,164.0,Convert SA to R
20160301,4.0,W,CAAutoSequential2016,165.0,Convert SA to R
20160301,5.0,W,CAAutoSequential2016,166.0,Convert SA to R
20160301,6.0,W,CAAutoSequential2016,167.0,Convert SA to R
20160301,7.0,W,CAAutoSequential2016,168.0,Convert SA to R
20160301,8.0,W,CAAutoSequential2016,169.0,Convert SA to R
20160301,9.0,W,CAAutoSequential2016,170.0,Convert SA to R
20160301,10.0,W,CAAutoSequential2016,171.0,Convert SA to R
20160301,11.0,G,NA,NA,Taking pictures #photography
20160301,12.0,H,NA,NA,Walk
